"id_molec","name"
"C1(=CC=CC=C1)C(C)C1=CC=C(C=C1)O","1-phenyl-1-(4-hydroxy-phenyl)-ethane"
"C(C=C)#N.C=CC1=CC=CC=C1","acrylonitrile styrene"
"CC(C)(C#N)N=NC(C)(C)C#N","vazo"
"NN1C(=NN=C1CC)S","4-amino-5-ethyl-4h-1,2,4-triazole-3-thiol"
"NNC(=S)NN","thiocarbohydrazide"
"BrC1C(C2=CC=CC=C2C(C1)C)=O","2-bromo-4-methyl-1-tetralone"
"CC1CCC(C2=CC=CC=C12)=O","4-methyl-1-tetralone"
"BrC1C(CCCC1C)=O","2-bromo-3-methylcyclohexanone"
"C(C)(C)(C)C1CC(C(CC1)=O)Cl","4-t-butyl-2-chlorocyclohexanone"
"C(C)(C)(C)C1CCC(CC1)=O","4-t-butylcyclohexanone"
"C=1C(=CC=C(C1)Cl)/C=N/NC(=N)N/N=C/C2=CC=C(C=C2)Cl","robenidine"
"C=1C(=CC=C(C1)Cl)/C=N/NC(=N)N/N=C/C2=CC=C(C=C2)Cl.Cl","robenidine hcl"
"COC1=C2C(C(C(C2=CC=C1)=O)C1=C(C=CC=C1Cl)Cl)=O","4-methoxy-2-(2', 6'-dichlorophenyl)indan-1,3-dione"
"ClC1=C(C=O)C(=CC=C1)Cl","2,6-dichlorobenzaldehyde"
"COC1=C2COC(=O)C2=CC=C1","4-methoxyphthalide"
"C1(=CC=CC=C1)NC(=NO)NC","1-phenyl-3-methyl-2-hydroxyguanidine"
"C1(=CC=CC=C1)NC(=S)NC","1-phenyl-3-methylthiourea"
"N=C=N","carbodiimide"
"CNC(=S)NCCCCC1=NC=CC=C1","n-methyl-n'-(4-(2-pyridyl)butyl)thiourea"
"NCCCCC1=NC=CC=C1","2-(4-aminobutyl)pyridine"
"CNC(=S)NCCCCC=1SC=CN1","n-methyl-n'-(4-(2-thiazolyl)butyl)thiourea"
"NCCCCC=1SC=CN1","2-(4-amino-butyl)thiazole"
"C(#N)NC(=NCCSCC1=CN=C(N1)C)NC","n-cyano-n'-methyl-n""-[2-((methyl-5-imidazolyl)methylthio)ethyl]guanidine"
"C(C1=CC=CC=C1)SC1=C(C(=O)O)C=C(C=C1)C","2-benzylthio-5-methylbenzoic acid"
"CC=1C=CC(=C(C(=O)O)C1)S","5-methyl-2-mercaptobenzoic acid"
"C(C1=CC=CC=C1)S(=O)(=O)C=1C=C(C(=O)O)C=C(C1)C(F)(F)F","3-benzylsulfonyl-5-trifluoromethylbenzoic acid"
"C(C1=CC=CC=C1)S(=O)(=O)C=1C=C(C(=O)OCC2=CC=CC=C2)C=C(C1)C(F)(F)F","benzyl 3-benzylsulfonyl-5-trifluoromethylbenzoate"
"P(=O)(OC(C(CBr)(C)C)(Br)Br)(OC(C(CBr)(C)C)(Br)Br)O","bis(tribromoneopentyl) hydrogen phosphate"
"P(OC(C(CBr)(C)C)(Br)Br)(OC(C(CBr)(C)C)(Br)Br)(=O)Cl","bis(tribromoneopentyl) phosphorochloridate"
"C1(=CC=CC=C1)CSCl","α-toluenesulfenyl chloride"
"C(CCCCCCCCC)SCl","decanesulfenyl chloride"
"ClC(=CCl)SCl","1,2-dichlorovinylsulfenyl chloride"
"C1=C(C=CC2=CC=CC=C12)SCl","2-naphthalenesulfenyl chloride"
"C1(CCCCC1)SCl","cyclohexanesulfenyl chloride"
"C(C=C)(=O)N1N=C(C=C1C)C","n-acrylyl-3,5-dimethyl pyrazole"
"CC1=NNC(=C1)C","3,5-dimethylpyrazole"
"C(C=C)(=O)Cl","acrylyl chloride"
"C(C1=CC=CC=C1)=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO","benzylidene sorbitol"
"OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO","sorbitol"
"C[C@@](C(O)=CC1=CC=CC=C1)(O)[C@@H](O)[C@H](O)[C@H](O)CO","methyl benzylidene sorbitol"
"C(C1=CC=CO1)=O.O.C1(=CC=CC=C1)C","furfural h2o toluene"
"[N+](=O)([O-])C=1C(=C(C=CC1)C)[N+](=O)[O-]","dinitrotoluene"
"P(=O)([O-])([O-])[O-].[Na+].[Na+].[Na+].[OH-].[Na+]","sodium phosphate sodium hydroxide"
"P(=O)([O-])([O-])[O-].[Na+].[Na+].[Na+].C([O-])([O-])=O.[Na+].[Na+]","sodium phosphate sodium carbonate"
"C(C(=O)[O-])(=O)[O-].[Ti+4].C(C(=O)[O-])(=O)[O-]","titanium oxalate"
"C(C(O)C)(=O)[O-].[Ti+4].C(C(O)C)(=O)[O-].C(C(O)C)(=O)[O-].C(C(O)C)(=O)[O-]","titanium lactate"
"[Cl-].[Ti+4].[Cl-].[Cl-].[Cl-]","titanium chloride"
"C(C)C1=C(C=C(C=C1)CC)CC","1,2,4-triethylbenzene"
"C(C=C)(=O)OCC.C=C.ClCC(=O)OC=C","ethyl acrylate ethylene vinyl chloroacetate"
"ClCC(=O)OC=C","vinyl chloroacetate"
"C(=O)(OCC)C=1N=C(NC1N=NN(C)C)C=1C=NC=CC1","4-carbethoxy-5-(3,3-dimethyltriazeno)-2-(3-pyridyl) imidazole"
"Cl.C(=O)(OCC)C=1N=C(NC1N)C=1C=NC=CC1","4-carbethoxy-5-amino-2-(3-pyridyl)imidazole hydrochloride"
"CN(N=NC1=C(N=C(N1)C1=CC=CC=C1)C(=O)O)C","5-(3,3-dimethyltriazeno)-2-phenylimidazole-4-carboxylic acid"
"C(=O)(OCC1=CC=CC=C1)C=1N=C(NC1N=NN(C)C)C1=CC=CC=C1","4-carbobenzoxy-5-(3,3-dimethyltriazeno)-2-phenyl imidazole"
"CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@H](C=3C=CC=CC3)N)C(=O)OCOC(=O)C(C)(C)C)C","pivampicillin"
"CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@H](C=3C=CC=CC3)N)C(=O)OCOC(=O)C(C)(C)C)C.Cl","pivampicillin hydrochloride"
"CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@H](C=3C=CC=CC3)N)C(=O)OCOC(=O)C(C)(C)C)C.S(=O)(=O)([O-])C1=CC=C(C)C=C1","pivampicillin tosylate"
"C(C)(C)N(CC)C(C)C","diisopropylethylamine"
"C(C)(C)(C)N=NC(CCC(=O)Cl)(C)C#N","4-t-butylazo-4-cyanovaleryl chloride"
"C(C)(C)(C)N=NC(CCC(=O)OC1=C(C(=O)C2=C(C=CC=C2)O)C=CC=C1)(C)C#N","2-(4-t-butylazo-4-cyanovaleryloxy)- 2'-hydroxybenzophenone"
"OC1=C(C(=O)C2=C(C=CC=C2)O)C=CC=C1","2,2'-dihydroxybenzophenone"
"C(CCC(=O)OC1=CC=C(C=C1)C)(=O)OOC(C)(C)C","t-butyl o-p-tolyl monoperoxysuccinate"
"C1(=CC=C(C=C1)OC(=O)CCC(=O)Cl)C","3-(p-tolyloxycarbonyl)propionyl chloride"
"C(CCCC(=O)OC1=CC=C(C=C1)C)(=O)OOC(C)(C)C","t-butyl o-p-tolyl monoperoxyglutarate"
"C1(=CC=C(C=C1)OC(=O)CCCC(=O)Cl)C","4-(p-tolyloxycarbonyl)butyryl chloride"
"C1(=CC=C(C=C1)OC(=O)CCC(=O)OOC(CCC(=O)OC1=CC=C(C=C1)C)=O)C","di-[3-(p-tolyloxycarbonyl)propionyl] peroxide"
"C1(=CC=C(C=C1)OC(=O)CCCC(=O)OOC(CCCC(=O)OC1=CC=C(C=C1)C)=O)C","di-[4-(p-tolyloxycarbonyl)butyryl] peroxide"
"NC1=NC(=C2N=CN(C2=N1)[C@H]1[C@@H](O)[C@H](O)[C@H](O1)CO)N","2,6-diamino-9-(β-d-arabinofuranosyl)purine"
"NC1=NC(=C2N=CN(C2=N1)[C@H]1[C@@H](OCC2=CC=CC=C2)[C@H](OCC2=CC=CC=C2)[C@H](O1)COCC1=CC=CC=C1)N","2,6-diamino-9-(2,3,5-tri-o-benzyl-β-d-arabinofuranosyl)purine"
"NC1=NC(=C2N=CN(C2=N1)[C@H]1[C@@H](O)[C@H](O)[C@H](O1)CO)O","2-amino-6-hydroxy-9-(β-d-arabinofuranosyl)purine"
"[C@@H]1([C@H](O)[C@H](O)[C@@H](CO)O1)N1C=NC=2C(N)=NC=NC12","adenosine"
"CSC1=C2N=CN(C2=NC=N1)[C@H]1[C@@H](O)[C@H](O)[C@H](O1)CO","6-methylthio-9-(β-d-arabinofuranosyl)purine"
"SC1=C2N=CN(C2=NC=N1)[C@H]1[C@@H](O)[C@H](O)[C@H](O1)CO","6-mercapto-9-(β-d-arabinofuranosyl)purine"
"C(C)(=O)NC1=NC(=C2N=CN(C2=N1)[C@H]1[C@@H](OCC2=CC=CC=C2)[C@H](OCC2=CC=CC=C2)[C@H](O1)COCC1=CC=CC=C1)SC","2-acetamido-6-methylthio-9-(2,3,5-tri-o-benzyl-β-d-arabinofuranosyl) purine"
"C(C)(=O)NC1=NC(=C2NC=NC2=N1)SC","2-acetamido-6-methylthiopurine"
"C(C1=CC=CC=C1)O[C@@H]1[C@H](O[C@@H]([C@H]1OCC1=CC=CC=C1)COCC1=CC=CC=C1)Cl","2,3,5-tri-o-benzyl-α-d-arabinofuranosylchloride"
"O=C(CP(OC)(OC)=O)CC=1SC=CC1","dimethyl 2-oxo-3-(2-thienyl)propylphosphonate"
"S1C(=CC=C1)CC(=O)OC","methyl 2-(2-thienyl)acetate"
"O=C(CP(OC)(OC)=O)CCC=1OC=CC1","dimethyl 2-oxo-4-(2furyl)butylphosphonate"
"O1C(=CC=C1)CCC(=O)OC","methyl 3-(2-furyl)propionate"
"N1C(=O)NC(=O)NC1=O","cyanuric acid"
"NC(=O)NC(=O)N","biuret"
"BrC1=CN=CC2=CC=CC=C12","4-bromoisoquinoline"
"Cl.C1=NC=CC2=CC=CC=C12","isoquinoline hydrochloride"
"COC=1C=C2C=3C=CC=C(C3NC2=CC1)C(=O)O","6-methoxycarbazole-1-carboxylic acid"
"COC=1C=C2C=3CCCC(C3NC2=CC1)C(=O)O","6-methoxy-1,2,3,4-tetrahydrocarbazole-1-carboxylic acid"
"CC=1C=CC=C2C=3C=CC=C(C3NC12)C(=O)O","8-methylcarbazole-1-carboxylic acid"
"CC=1C=CC=C2C=3CCCC(C3NC12)C(=O)O","8-methyl-1,2,3,4-tetrahydrocarbazole-1-carboxylic acid"
"FC(C1=CC=C2C=3CCCC(C3NC2=C1)C(=O)O)(F)F","7-trifluoromethyl-1,2,3,4-tetrahydrocarbazole-1-carboxylic acid"
"BrC1C(C(CCC1)C(=O)O)=O","3-bromo-2-oxocyclohexanecarboxylic acid"
"CC1=CC=C2C=3C=CC=C(C3NC2=C1C)C(=O)O","7,8-dimethylcarbazole-1-carboxylic acid"
"CC1=CC=C2C=3CCCC(C3NC2=C1C)C(=O)O","7,8-dimethyl-1,2,3,4-tetrahydrocarbazole-1-carboxylic acid"
"C1(=C(C(=O)C(=C(C1=O)Cl)Cl)Cl)Cl","chloranil"
"ClC1=CC=C2C=3C=CC=C(C3NC2=C1C)CO","7-chloro-1-hydroxymethyl-8-methylcarbazole"
"ClC1=CC=C2C=3C=CC=C(C3NC2=C1C)C(=O)O","7-chloro-8-methylcarbazole-1-carboxylic acid"
"CC1=CC=C2C=3C=CC=C(C3NC2=C1C)C(=O)N1CCOCC1","7,8-dimethylcarbazole-1-carboxylic acid morpholide"
"ClC1=CC=C2C=3C=CC=C(C3NC2=C1C)C(=O)NO","7-chloro-8-methylcarbazole-1-carbohydroxamic acid"
"ClC1=C(C=C2C=3CCCC(C3NC2=C1)C(=O)O)C","7-chloro-6-methyl-1,2,3,4-tetrahydrocarbazole-1-carboxylic acid"
"CC=1C=C(C=2NC=3CCCCC3C2C1)C(=O)O","3-methyl-5,6,7,8-tetrahydrocarbazole-1-carboxylic acid"
"BrC1C(CCCC1)=O","2-bromocyclohexanone"
"NC1=C(C(=O)O)C=C(C=C1)C","2-amino-5-methylbenzoic acid"
"CN1C=2CCCCC2C=2C=CC=C(C12)C(=O)O","9-methyl-5,6,7,8-tetrahydrocarbazole-1-carboxylic acid"
"CNC=1C(C(=O)O)=CC=CC1","n-methylanthranilic acid"
"C(C)(C)(C)NC(=O)N=C1SSC(=N1)N(C)C","1-t-butyl-3-(5-dimethylamino-3h-1,2,4-dithiazol-3-ylidene)urea"
"N=C1SSC(=N1)N(C)C","3-imino-5-dimethylamino-3h-1,2,4-dithiazole"
"C(C)(C)(C)N=C=O","t-butyl isocyanate"
"CC(C)(C)NC(=O)N=C1SSC(=N1)N1CCN(CC1)C","n-(1,1-dimethylethyl)n'-[5-(4-methyl-1-piperazinyl)-3h-1,2,4-dithiazol-3-ylidene]urea"
"C(C)(C)(C)NC(=O)NC1=NC(SS1)=S","1-t-butyl-3(-3-thioxo-3h-1,2,4-dithiazol-5-yl)urea"
"CC=1C=C(C=CC1)OC(=N)N1C(=NC2=C1C=CC=C2)NC(=O)OC","2-(methoxycarbonylamino)-benzimidazole-1-carboximidic acid (3-methylphenyl) ester"
"COC(=O)NC=1NC2=C(N1)C=CC=C2","2-(methoxycarbonylamino)-benzimidazole"
"CC=1C=C(C=CC1)OC#N","3-methylphenyl cyanate"
"C1(=CC=CC=C1)OC(=N)N1C(=NC2=C1C=CC=C2)NC(=O)OC","2-(methoxycarbonylamino)-benzimidazole-1-carboximidic acid phenyl ester"
"C1(=CC=CC=C1)OC#N","phenyl cyanate"
"FC1=C(C=CC=C1)N1C(N(C(C1=NSOC)=O)C)=O","1-(2-fluorophenyl)-3-methyl-5-methoxythioimino-2,4-imidazolidinedione"
"FC1=C(C=CC=C1)N1C(N(C(C1=NSCl)=O)C)=O","1-(2-fluorophenyl)-3-methyl-5-chlorothioimino-2,4-imidazolidinedione"
"COCN1C(CCC1)=O","n-methoxymethyl-2-pyrrolidinone"
"OCN1C(CCC1)=O","n-hydroxymethyl pyrrolidinone"
"ClCN1C(CCC1)=O","n-chloromethyl-2-pyrrolidinone"
"[N+](=O)([O-])C1=CC=C(C=NNC(=O)C2=NNC3=CC(=C(C=C23)OC)OC)O1","5,6-dimethoxyindazole-3-carboxylic acid-(5'-nitro-furfurylidene)-hydrazide"
"[N+](=O)([O-])C1=CC=C(C(CC(=O)[O-])CC(=O)[O-])O1","5-nitrofurfurylidenediacetate"
"COC=1C=C2C(=NNC2=CC1OC)C(=O)NN","5,6-dimethoxyindazole-3-carboxylic acid hydrazide"
"C(#N)C1=C(SC=C1C(C)CC)NC(=O)NC","n-(3-cyano-4-sec-butylthien-2-yl)-n'-methyl urea"
"NC=1SC=C(C1C#N)C(C)CC","2-amino-3-cyano-4-sec-butylthiophene"
"C(#N)C1=C(SC=C1C1CC1)NC(=O)NC","n-(3-cyano-4-cyclopropylthien-2-yl)-n'-methyl urea"
"NC=1SC=C(C1C#N)C1CC1","2-amino-3-cyano-4-cyclopropylthiophene"
"C(CCCCCCCCCCC)(=O)[O-].C(CCCCCCCCCCC)(=O)[O-].C(CCC)[Sn+2]CCCC","dibutyl tin dilaurate"
"C(#N)C1=C(SC=C1C(C)(C)C)NC(=O)NC","n-(3-cyano-4-t-butylthien-2-yl)-n'-methyl urea"
"NC=1SC=C(C1C#N)C(C)(C)C","2-amino-3-cyano-4-t-butylthiophene"
"C(#N)C1=C(SC=C1C(C)(C)C)NC(=O)N(C)C","n-(3-cyano-4-t-butylthien-2-yl)-n',n'-dimethyl urea"
"ClC1=CC2=C(NC(C3=C(N2)C=CC=C3)=S)C=C1","7-chloro-5,10-dihydro-11h-dibenzo[b,e][1,4]diazepine-11-thione"
"ClC1=CC2=C(NC(C3=C(N2)C=CC=C3)=O)C=C1","7-chloro-5,10-dihydro-11h-dibenzo[b,e]-[1,4]diazepin-11-one"
"COC(CNC=1C2=C(NC3=C(N1)C=CC=C3)C=CC=C2)OC","[(5h-dibenzo[b,e][1,4]diazepine-11-yl)amino]-acetaldehyde dimethyl acetal"
"C1=CC=CC=2NC3=C(NC(C21)=S)C=CC=C3","5,10-dihydro-11h-dibenzo[b,e][1,4]diazepine-11-thione"
"N=1C=CN2C3=C(NC4=C(C21)C=CC=C4)C=CC=C3","9h-dibenzo[b,f]imidazo[1,2-d][1, 4]diazepine"
"COC(CNC=1C2=C(NC3=C(N1)C=CC=C3)C=CC=C2)OC.N=2C=CN3C1=C(NC4=C(C32)C=CC=C4)C=CC=C1","9h-dibenzo[b,f]imidazo[1,2-d][1,4]diazepine [(5h-dibenzo[b,e][1,4]diazepine-11-yl)amino]acetaldehyde dimethyl acetal"
"CC=1N=C2N(C3=C(NC4=C2C=CC=C4)C=CC=C3)C1","2-methyl-9h-dibenzo[b,f]imidazo[1,2-d][1,4]diazepine"
"COC(C(C)N)OC","aminopropionaldehyde dimethyl acetal"
"COC(CNC=1C2=C(NC3=C(N1)C=CC(=C3)Cl)C=CC=C2)OC","7-chloro-[(5h-dibenzo[b,e][1,4]diazepin-11-yl)amino]-acetaldehyde dimethyl acetal"
"ClC=1C=CC2=C(NC3=C(C=4N2C=CN4)C=CC=C3)C1","7-chloro-9h-dibenzo[b,f]imidazo[1,2-d][1,4]diazepine"
"COC(CNC=1C2=C(NC3=C(N1)C=C(C=C3)C(F)(F)F)C=CC=C2)OC","8-trifluoromethyl-[(5h-dibenzo[b,e][1,4]diazepin-11-yl)amino] acetaldehyde dimethyl acetal"
"FC(C=1C=CC2=C(NC(C3=C(N2)C=CC=C3)=S)C1)(F)F","8-trifluoromethyl-5,10-dihydro-11h-dibenzo[b,e][1,4]diazepine-11-thione"
"FC(C1=CC2=C(NC3=C(C=4N2C=CN4)C=CC=C3)C=C1)(F)F","6-trifluoromethyl-9h-dibenzo[b,f]imidazo-[1,2-d][1,4]diazepine"
"COC(CNC=1C2=C(NC3=C(N1)C=C(C=C3)C)C=CC=C2)OC","8-methyl-[(5h-dibenzo[b,e][1,4]diazepin-11-yl)amino]-acetaldehyde dimethyl acetal"
"CC=1C=CC2=C(NC(C3=C(N2)C=CC=C3)=S)C1","8-methyl-5,10-dihydro-11h-dibenzo[b,e][1,4]diazepine-11-thione"
"CC1=CC2=C(NC3=C(C=4N2C=CN4)C=CC=C3)C=C1","6-methyl-9h-dibenzo[b,f]imidazo[1,2-d][1,4]diazepine"
"COC=1C=CC2=C(NC3=C(NC2=S)C=CC=C3)C1","3-methoxy-5,10-dihydro-11h-dibenzo[b,e][1,4]diazepine-11-thione"
"COC1=CC2=C(C=3N(C4=C(N2)C=CC=C4)C=CN3)C=C1","11-methoxy-9h-dibenzo[b,f]imidazo[1,2-d][1,4]diazepine"
"COC(CNC=1C2=C(NC3=C(N1)C=CC=C3)C=C(C=C2)OC)OC","3-methoxy[(5h-dibenzo[b,e][1,4]diazepin-11-yl)amino]acetaldehyde dimethylacetal"
"CC1=C(N=C2N1C1=C(N(C3=C2C=CC=C3)C)C=CC=C1)CO","3,9-dimethyl-2-hydroxymethyl-9h-dibenzo [b,f]-imidazo[1,2-d][1,4]diazepine"
"CC1=CN=C2N1C1=C(NC3=C2C=CC=C3)C=CC=C1","3-methyl-9h-dibenzo[b,f]imidazo[1,2-d][1,4]diazepine"
"CC1=C(N=C2N1C1=C(N(C3=C2C=CC=C3)C)C=CC=C1)CN1CCN(CC1)C","3,9-dimethyl-2-(4-methyl-1-piperazinyl)methyl-9h-dibenz[b,f]-imidazo[1,2-d][1,4]diazepine"
"C(Cl)(Cl)Cl.O1CCCC1","chloroform tetrahydrofuran"
"OC(CN1C(NC(C1=O)(C)C)=O)CC1=CC(=C(C(=C1)C(C)(C)C)O)C(C)(C)C","3-[2-hydroxy-3(3,5-di-tert.-butyl-4-hydroxyphenyl)-propyl] -5,5-dimethylhydantoin"
"C(C)(C)(C)C=1C=C(CC2OC2)C=C(C1O)C(C)(C)C","3,5-di-tert.-butyl-4-hydroxybenzyl-oxirane"
"C(CCCCCCCCCCCCCCCCC)(=O)OC(CN1C(=O)N(C(=O)C(C1=O)(CC)CC)CC(CC1=CC(=C(C(=C1)C(C)(C)C)O)C(C)(C)C)OC(CCCCCCCCCCCCCCCCC)=O)CC1=CC(=C(C(=C1)C(C)(C)C)O)C(C)(C)C","1,3-bis-[2-stearoyloxy-3-(3,5-di-tert.-butyl-4-hydroxyphenyl)-propyl]-5,5-diethylbarbiturate"
"OC(CN1C(=O)N(C(=O)C(C1=O)(CC)CC)CC(CC1=CC(=C(C(=C1)C(C)(C)C)O)C(C)(C)C)O)CC1=CC(=C(C(=C1)C(C)(C)C)O)C(C)(C)C","1,3-bis-[2-hydroxy-3-(3,5-di-tert.-butyl-4hydroxyphenyl)-propyl]-5,5-diethylbarbiturate"
"C(CCCCCCCCCCCCCCCCC)(=O)Cl","stearic acid chloride"
"CNC(=O)N1C2(NC3(CCCCC3)C1=O)CCCCC2","14-methylcarbamoyl-7,14-diazadispiro[5.1.5.2]pentadecan-15-one"
"C1CCCCC12NC1(CCCCC1)NC2=O","7,14-diazadispiro[5.1.5.2]pentadecan-15-one"
"C1(=CC=CC=C1)NC(=O)N1C2(NC3(CCCCC3)C1=O)CCCCC2","14-phenylcarbamoyl-7,14-diazadispiro[5.1.5.2]pentadecan-15-one"
"CCCCCCCCCCCCCCC=O","pentadecan-15-one"
"C(CCCCC)NC(=O)N1C2(NC3(CCCCC3)C1=O)CCCCC2","14-n-hexylcarbamoyl-7,14-diazadispiro[5.1.5.2]pentadecan-15-one"
"C1(CCCCC1)NC(=O)N1C2(NC3(CCCCC3)C1=O)CCCCC2","14-cyclohexylcarbamoyl-7,14-diazadispiro[5.1.5.2]pentadecan-15-one"
"C1(=CC=CC2=CC=CC=C12)NC(=O)N1C2(NC3(CCCCC3)C1=O)CCCCC2","14-naphthylcarbamoyl-7,14-diazadispiro[5.1.5.2]pentadecan-15-one"
"C1(=CC=CC2=CC=CC=C12)N=C=O","1-naphthyl isocyanate"
"C(C=C)NC(=O)N1C2(NC3(CCCCC3)C1=O)CCCCC2","14-allylcarbamoyl-7,14-diazadispiro[5.1.5.2]pentadecan-15-one"
"C(C=C)N=C=O","allyl isocyanate"
"C(C)NC(=O)N1C2(NC3(CCCCC3)C1=O)CCCCC2","14-ethylcarbamoyl-7,14-diazadispiro[5.1.5.2]pentadecan-15-one"
"C1(=CC=C(C=C1)NC(=O)N1C2(NC3(CCCCC3)C1=O)CCCCC2)C","14-p-tolylcarbamoyl-7,14-diazadispiro[5.1.5.2]pentadecan-15-one"
"ClC1=CC=C(C=C1)NC(=O)N1C2(NC3(CCCCC3)C1=O)CCCCC2","14-p-chlorophenylcarbamoyl-7,14-diazadispiro[5.1.5.2]pentadecan-15-one"
"ON1C2(CCCCC2)C(N(C12CCCCC2)C(NC2=CC=CC=C2)=O)=O","7-oxyl-14-phenylcarbamoyl-7,14-diazadispiro[5.1.5.2]-pentadecan-15-one"
"ON1C2(CCCCC2)C(NC12CCCCC2)=O","7-oxyl-7,14-diazadispiro[5.1.5.2]pentadecan-15-one"
"CNC(=O)N1C2(NC3(CCCCC3)C1=S)CCCCC2","14-methylcarbamoyl-7,14-diazadispiro[5.1.5.2]pentadecane-15-thione"
"C1CCCCC12NC1(CCCCC1)NC2=S","7,14-diazadispiro[5.1.5.2]pentadecane-15-thione"
"C1(=CC=C(C=C1)NC(=O)N1C2(NC3(CCCCC3)C1=S)CCCCC2)C","14-p-tolylcarbamoyl-7,14-diazadispiro[5.1.5.2]pentadecane-15-thione"
"C(CCCCC)NC(=O)N1C2(NC3(CCCCC3)C1=S)CCCCC2","14-n-hexylcarbamoyl-7,14-diazadispiro[5.1.5.2]pentadecane-15-thione"
"C(CCCCC)N1C(CC(CC1(C)C)O)(C)C","1-n-hexyl-2,2,6,6-tetramethylpiperidin-4-ol"
"CC1(NC(CC(C1)O)(C)C)C","2,2,6,6-tetramethylpiperidin-4-ol"
"ClC1=CC=C(C=C1)C1C(C(NC1)=O)C1=CC=CC=C1","4-p-chlorophenyl-3-phenyl-2-pyrrolidinone"
"NCC(C(C(=O)OCC)C1=CC=CC=C1)C1=CC=C(C=C1)Cl","ethyl 4-amino-3-p-chlorophenyl-2-phenyl-butyrate"
"ClC1=CC=C(C=C1)C1CC(NC1C)=O","4p-chlorophenyl-5-methyl-2-pyrrolidinone"
"C(C)OC(C=CC1=CC=C(C=C1)Cl)=O","ethyl-p-chlorocinnamate"
"NC1=CC=C(C=C1)C1C(C(NC1)=O)C","4-p-aminophenyl-3-methyl-2-pyrrolidinone"
"CC1C(NCC1C1=CC=C(C=C1)[N+](=O)[O-])=O","3-methyl-4-p-nitrophenyl-2-pyrrolidinone"
"ClC1=CC=C(C=C1)C1CC(NC1C1=CC=CC=C1)=O","4-p-chlorophenyl-5-phenyl-2-pyrrolidinone"
"C(=O)(O)C1C(NC(C1C1=CC=C(C=C1)Cl)C1=CC=CC=C1)=O","3-carboxy-4-p-chlorophenyl-5-phenyl-2-pyrrolidinone"
"ClC1=CC=C(C=C1)C=C(C1=CC=CC=C1)[N+](=O)[O-]","1-p-chlorophenyl-2-nitro-2-phenyl-ethylene"
"C(=O)(OCC)C(C(=O)OCC)C(C(C1=CC=CC=C1)[N+](=O)[O-])C1=CC=C(C=C1)Cl","ethyl 2-carbethoxy-3-p-chlorophenyl-4-nitro-4-phenyl-butanoate"
"FC=1C=C2C(C(=O)OC2=O)=CC1","4-fluorophthalic anhydride"
"[N+](=O)([O-])C=1C=C2C(C(=O)OC2=O)=CC1","4-nitrophthalic anhydride"
"C1COC2=CC=CC=C2OCCOCCOC3=CC=CC=C3OCCO1","dibenzo-18-crown-6"
"CN1CNC(C(C1)(C1=NC=CC=C1)C1=CC=CC=C1)=S","1,2,3,6-tetrahydro-1-methyl-5-phenyl-5-(2-pyridyl)-4(5h)-pyrimidinethione"
"CN1CNC(C(C1)(C1=NC=CC=C1)C1=CC=CC=C1)=O","1,2,3,6-tetrahydro-1-methyl-5-phenyl-5-(2-pyridyl)-4(5h)-pyrimidinone"
"C1(=CC=CC=C1)C1(C(NCNC1)=S)C1=NC=CC=C1","1,2,3,6-tetrahydro-5-phenyl-5(2-pyridyl)-4(5h)-pyrimidinethione"
"C1(=CC=CC=C1)C1(C(NCNC1)=O)C1=NC=CC=C1","1,2,3,6-tetrahydro-5-phenyl-5-(2-pyridyl)-4(5h)-pyrimidinone"
"CNC(C(C1=NC=CC=C1)C1=CC=CC=C1)=S","n-methyl-2-phenyl-2-(2-pyridyl)thioacetamide"
"C(C1=CC=CC=C1)C1=NC=CC=C1","2-benzylpyridine"
"ClCCCC1=NN2C(C=CC=C2)=N1","2-(3-chloropropyl)-s-triazolo[1,5-a]pyridine"
"OCCCC1=NN2C(C=CC=C2)=N1","2-(3-hydroxypropyl)-s-triazolo-[1,5-a]pyridine"
"C(C1=CC=CC=C1)OC([C@@H](CC(C)C)O)=O","benzyl-(r)-2-hydroxyisocaproate"
"O[C@@H](C(=O)O)CC(C)C","(r)-2-hydroxy-isocaproic acid"
"O1C(=CC=C1)C(=O)O[C@@H](C(=O)O)CC(C)C","(r)-2-(2-furoyloxy)-isocaproic acid"
"C(C1=CC=CC=C1)OC([C@@H](CC(C)C)OC(=O)C=1OC=CC1)=O","benzyl-(r)-2-(2-furoyloxy)-isocaproate"
"C(C1=CN=CC=C1)(=O)O[C@@H](C(=O)O)CC(C)C","(r)-2-(nicotinoyloxy)isocaproic acid"
"C(C1=CC=CC=C1)OC([C@@H](CC(C)C)OC(C1=CN=CC=C1)=O)=O","benzyl-(r)-2-(nicotinoyloxy)-isocaproate"
"C(C1=CC=CC=C1)OC(C(CC(C)C)OC(C1=CC=NC=C1)=O)=O","benzyl-(rs)-2-(isonicotinoyloxy)-isocaproate"
"C(C1=CC=CC=C1)OC(C(CC(C)C)Br)=O","benzyl-(rs)-α-bromo-isocaproate"
