"regular","reason","component","id_reac"
"0","nosmiles","( b )","US039694092"
"0","nosmiles","40","US039694092"
"0","nosmiles","solution 0.9","US039694093"
"0","nosmiles","solution 0.9","US039694094"
"0","nosmiles","ice water","US039694192"
"0","nosmiles","ester","US039694195"
"0","nosmiles","crude residue","US039694643"
"0","nosmiles","crude residue","US039694644"
"0","nosmiles","crude residue","US039694645"
"0","nosmiles","1-(p-methoxy)phenyl-2-(N-benzyl)amino-3-hydroxy-3,4-dimethyl-6-methoxyhexane","US039694681"
"0","nosmiles","Polyphosphoric acid","US039694631"
"0","nosmiles","Polyphosphoric acid","US039694633"
"0","nosmiles","ester","US039694633"
"0","nosmiles","Formula III","US039694633"
"0","nosmiles","ester","US0396946310"
"0","nosmiles","Formula III","US0396946310"
"0","nosmiles","cuprous chloride","US0396946320"
"0","nosmiles","cuprous chloride","US0396946321"
"0","nosmiles","diazonium","US0396946321"
"0","nosmiles","Polyphosphoric acid","US0396946322"
"0","nosmiles","12","US039695101"
"0","nosmiles","solution","US039695062"
"0","nosmiles","26","US039695066"
"0","nosmiles","ice","US039704232"
"0","nosmiles","solution","US039704233"
"0","nosmiles","ice","US039704233"
"0","nosmiles","ice water","US039704541"
"0","nosmiles","steel","US039704542"
"0","nosmiles","stainless steel","US039704544"
"0","nosmiles","ice water","US039704545"
"0","nosmiles","stainless steel","US039704546"
"0","nosmiles","stainless steel","US039704547"
"0","nosmiles","stainless steel","US039704549"
"0","nosmiles","anhydro-2-p-dimethylaminophenyliminomethyl-6-nitro-3-(4-sulfobutyl)benzothiazoline hydroxide","US039704591"
"0","nosmiles","1,3-diethyl-5-[1,3-neopentylene-6-(1,3,3-trimethyl-2-indolinylidene)-2,4-hexadienylidene]-2-thiobarbituric acid","US039704591"
"0","nosmiles","silver halide","US039704591"
"0","nosmiles","(PhCN)2PdCl2","US039705922"
"0","nosmiles","H3Po4","US039705923"
"0","nosmiles","random copolymer","US039706021"
"0","nosmiles","copolymer","US039706022"
"0","nosmiles","60.5","US039706171"
"0","nosmiles","30","US039706171"
"0","nosmiles","product","US039706481"
"0","nosmiles","3","US039706483"
"0","nosmiles","1l","US039706543"
"0","nosmiles","acetyl hydrazide","US039706646"
"0","nosmiles","D-(-)-p-hydroxyphenylglycyl chloride hydrochloride","US039706511"
"0","nosmiles","lactone","US039706731"
"0","nosmiles","propylhydrazone","US039706662"
"0","nosmiles","Diethyl methylglycolate","US039706981"
"0","nosmiles","resultant solution","US039706863"
"0","nosmiles","3-hydroxy-3","US039706832"
"0","nosmiles","alkylated alkynyl boron","US039706832"
"0","nosmiles","alkynyl gallium","US039706832"
"0","nosmiles","alkynyl aluminum","US039706832"
"0","nosmiles","35.5","US039706835"
"0","nosmiles","10.5","US039706836"
"0","nosmiles","11.4","US039706836"
"0","nosmiles","alcohol","US039706939"
"0","nosmiles","sodium hydride-paraffin","US039707033"
"0","nosmiles","sodium hydride-paraffin","US039707035"
"0","nosmiles","solution","US039706841"
"0","nosmiles","II","US039707041"
"0","nosmiles","mercuric acetate","US039707046"
"0","nosmiles","mercuric acetate","US039707047"
"0","nosmiles","mercuric acetate","US039707048"
"0","nosmiles","diethyl 3-ethoxycarbonyl-2-methylprop-2-enyl phosphonate","US0397070410"
"0","nosmiles","diethyl 3-ethoxycarbonyl-2-methylprop-2-enyl phosphonate","US0397070411"
"0","nosmiles","mercuric acetate","US0397070413"
"0","nosmiles","solution","US0397070416"
"0","nosmiles","mercuric acetate","US0397070420"
"0","nosmiles","carbanion","US0397070421"
"0","nosmiles","ice water","US0397070428"
"0","nosmiles","base","US039707572"
"0","nosmiles","ice water","US039707572"
"0","nosmiles","ice water","US039707545"
"0","nosmiles","15.1","US039716271"
"0","nosmiles","14.7","US039716271"
"0","nosmiles","solution","US039717252"
"0","nosmiles","aqueous solution","US039717252"
"0","nosmiles","15.1","US039717431"
"0","nosmiles","14.7","US039717431"
"0","nosmiles","12.5","US039717432"
"0","nosmiles","17.5","US039717432"
"0","nosmiles","18","US039717432"
"0","nosmiles","7,14-diaza-15-oxo-dispiro[5.1.5.2]pentadecane","US039717571"
"0","nosmiles","21-acetate","US039717721"
"0","nosmiles","21-acetate","US039717722"
"0","nosmiles","homogeneous solid","US039717722"
"0","nosmiles","N-(2-methyl-2-propenyl)-ethyl carbamate","US039717725"
"0","nosmiles","ice","US039717729"
"0","nosmiles","21-acetate","US0397177211"
"0","nosmiles","21-acetate","US0397177212"
"0","nosmiles","21-acetate","US0397177212"
"0","nosmiles","21-acetate","US0397177218"
"0","nosmiles","ether-pentane","US0397177220"
"0","nosmiles","ice","US039717732"
"0","nosmiles",") - ( e )","US039717734"
"0","nosmiles","21-acetate","US039717735"
"0","nosmiles","methanol-ether","US0397177315"
"0","nosmiles","21-methanesulfonate","US0397177316"
"0","nosmiles","21-methanesulfonate","US0397177322"
"0","nosmiles","epoxide","US039717921"
"0","nosmiles","epoxide","US039717921"
"0","nosmiles","acid chloride","US039717892"
"0","nosmiles","acid chloride","US039717894"
"0","nosmiles","acid chloride","US039717896"
"0","nosmiles","acid chloride","US039717898"
"0","nosmiles","acid chloride","US0397178910"
"0","nosmiles","100g","US039717931"
"0","nosmiles","alcohol","US039717931"
"0","nosmiles","11g","US039717931"
"0","nosmiles","alcohol","US039717932"
"0","nosmiles","77g","US039717932"
"0","nosmiles","solution","US039717751"
"0","nosmiles","solution","US039717752"
"0","nosmiles","cuprous oxide","US039717991"
"0","nosmiles","( c )","US039717991"
"0","nosmiles","halogens","US039717991"
"0","nosmiles","tetrahalo-4-hydroxy pyridine","US039717991"
"0","nosmiles","5","US039717992"
"0","nosmiles","ice water","US039717993"
"0","nosmiles","alcohol","US039718001"
"0","nosmiles","amine","US039718005"
"0","nosmiles","alcohol","US039718007"
"0","nosmiles","alcohol","US039718011"
"0","nosmiles","amine","US039718015"
"0","nosmiles","alcohol","US039718017"
"0","nosmiles","ice water","US039718032"
"0","nosmiles","alcohol DMF","US039717916"
"0","nosmiles","alcohol","US039717918"
"0","nosmiles","alcohol","US039717919"
"0","nosmiles","alcohol DMF","US039717906"
"0","nosmiles","alcohol","US039717908"
"0","nosmiles","alcohol","US039717909"
"0","nosmiles","ice water","US039718091"
"0","nosmiles","1g","US039718092"
"0","nosmiles","ice water","US039718145"
"0","nosmiles","liquid","US039718231"
"0","nosmiles","bronze","US039718231"
"0","nosmiles","pure product","US039718241"
"0","nosmiles","ice water","US039718242"
"0","nosmiles","498","US039718211"
"0","nosmiles","ice water","US039718211"
"0","nosmiles","48","US039718212"
"0","nosmiles","ice water","US039718212"
"0","nosmiles","lithium dimethyl cuprate","US039718275"
"0","nosmiles","thioureido","US039717972"
"0","nosmiles","mercaptoethyl","US039717974"
"0","nosmiles","mixture","US039717976"
"0","nosmiles","benzene ice water","US039717978"
"0","nosmiles","hydrochloride salt","US0397179713"
"0","nosmiles","33g","US039718285"
"0","nosmiles","33","US039718491"
"0","nosmiles","isopropylidene","US039718491"
"0","nosmiles","2',3'-isopropylidene adenosine-5'-carboxylic acid","US039718491"
"0","nosmiles","solid","US0397177811"
"0","nosmiles","N-hydrochloric acid","US0397177812"
"0","nosmiles","sodium β, β, β -trifluoroethoxide","US0397181945"
"0","nosmiles","solvent","US0397181950"
"0","nosmiles","anhydride","US0397181961"
"0","nosmiles","Pd on-carbon","US0397181981"
"0","nosmiles","1n","US0397181984"
"0","nosmiles","ice","US039728905"
"0","nosmiles","amine hydrochloride","US039728951"
"0","nosmiles","17","US039728701"
"0","nosmiles","25.8","US039728702"
"0","nosmiles","50","US039728706"
"0","nosmiles","ice water","US0397287012"
"0","nosmiles","80","US0397287016"
"0","nosmiles","10","US0397287018"
"0","nosmiles","10.5","US0397287019"
"0","nosmiles","10","US0397287021"
"0","nosmiles","10","US0397287023"
"0","nosmiles","10","US0397287026"
"0","nosmiles","11.0","US0397287028"
"0","nosmiles","aqueous solution","US039728866"
"0","nosmiles","diazonium","US0397288619"
"0","nosmiles","diazonium","US0397288622"
"0","nosmiles","17","US039728691"
"0","nosmiles","25.8","US039728692"
"0","nosmiles","50","US039728696"
"0","nosmiles","ice water","US0397286913"
"0","nosmiles","80","US0397286917"
"0","nosmiles","10","US0397286919"
"0","nosmiles","10.5","US0397286920"
"0","nosmiles","10","US0397286922"
"0","nosmiles","10","US0397286924"
"0","nosmiles","10","US0397286927"
"0","nosmiles","11.0","US0397286929"
"0","nosmiles","Ca","US039729004"
"0","nosmiles","aqueous solution","US039729004"
"0","nosmiles","anhydride","US039729012"
"0","nosmiles","alkyl ester","US039729071"
"0","nosmiles","alkyl iodide","US039729071"
"0","nosmiles","secondary amine","US039729071"
"0","nosmiles","n-alkyl lithium","US039729071"
"0","nosmiles","n-isopropylcyclohexylamine","US039729071"
"0","nosmiles","ester","US039729072"
"0","nosmiles","aromatic amine","US039729072"
"0","nosmiles","n-isopropylcyclohexylamine","US039729073"
"0","nosmiles","keto esters","US039728801"
"0","nosmiles","alkyl 4-oxo-2,3,4,5-tetrahydrothiophene-3-carboxylate","US039728801"
"0","nosmiles","alkyl 3-oxo-2,3,4,5-tetrahydrothiophene-2-carboxylate","US039728801"
"0","nosmiles","alkyl 4-oxo-2,3,5,6-tetrahydro-4H-thiopyran-3-carboxylate","US039728801"
"0","nosmiles","alkyl 3-oxo-2,3,4,5-tetrahydro-6H-thiopyran-2-carboxylate","US039728801"
"0","nosmiles","desired material","US0397288022"
"0","nosmiles","enol","US039729161"
"0","nosmiles","2-bromomethyl-substituted methyl ester","US039729161"
"0","nosmiles","material","US039729111"
"0","nosmiles","N-hydroxysuccinimide ester","US039729192"
"0","nosmiles","amine","US039729271"
"0","nosmiles","( C )","US039729321"
"0","nosmiles","2B","US039729351"
"0","nosmiles","ice water","US039729342"
"0","nosmiles","peroxide","US039729363"
"0","nosmiles","Grignard reagent","US039729363"
"0","nosmiles","halide","US039728641"
"0","nosmiles","13g","US039728641"
"0","nosmiles","ice water","US039729921"
"0","nosmiles","solution","US039729922"
"0","nosmiles","30","US039729941"
"0","nosmiles","20","US039729941"
"0","nosmiles","29","US039729942"
"0","nosmiles","17.7","US039729943"
"0","nosmiles","solution","US039729943"
"0","nosmiles","lactam ether","US039730171"
"0","nosmiles","lactam ether","US039730171"
"0","nosmiles","2","US039730244"
"0","nosmiles","ether petroleum ether","US039730245"
"0","nosmiles","Grignard reagent","US039730302"
"0","nosmiles","N-methyl-cinnamylamines","US039730304"
"0","nosmiles","product","US039730212"
"0","nosmiles","3","US039730214"
"0","nosmiles","acid chloride","US039730386"
"0","nosmiles","acid chloride","US039730387"
"0","nosmiles","polyphosphoric acid","US039730225"
"0","nosmiles","1g","US039739452"
"0","nosmiles","69.5","US039739471"
"0","nosmiles","140","US039739472"
"0","nosmiles","148","US039739472"
"0","nosmiles","23","US039739473"
"0","nosmiles","74","US039739473"
"0","nosmiles","10.6","US039739474"
"0","nosmiles","10","US039739474"
"0","nosmiles","33","US039739476"
"0","nosmiles","23","US039739476"
"0","nosmiles","78","US039739477"
"0","nosmiles","aldehyde","US039739662"
"0","nosmiles","ketone","US039739662"
"0","nosmiles","aqueous solution","US039741271"
"0","nosmiles","stainless steel","US039741273"
"0","nosmiles","11.7","US039741471"
"0","nosmiles","N-hydrochloric acid","US039741551"
"0","nosmiles","oil","US039741567"
"0","nosmiles","17","US039741411"
"0","nosmiles","25.8","US039741412"
"0","nosmiles","50","US039741416"
"0","nosmiles","ice water","US0397414113"
"0","nosmiles","80","US0397414117"
"0","nosmiles","10","US0397414119"
"0","nosmiles","10.5","US0397414120"
"0","nosmiles","10","US0397414122"
"0","nosmiles","10","US0397414124"
"0","nosmiles","10","US0397414127"
"0","nosmiles","11.0","US0397414129"
"0","nosmiles","17","US039741421"
"0","nosmiles","25.8","US039741422"
"0","nosmiles","50","US039741426"
"0","nosmiles","ice water","US0397414213"
"0","nosmiles","80","US0397414217"
"0","nosmiles","10","US0397414219"
"0","nosmiles","10.5","US0397414220"
"0","nosmiles","10","US0397414222"
"0","nosmiles","10","US0397414224"
"0","nosmiles","10","US0397414227"
"0","nosmiles","11.0","US0397414229"
"0","nosmiles","Example 10 ( b )","US039741505"
"0","nosmiles","176","US039741401"
"0","nosmiles","oil","US039741589"
"0","nosmiles","(+)-toluene-p-sulphonylglutamic acid salt","US0397415818"
"0","nosmiles","crude product","US039741652"
"0","nosmiles","1a","US039741652"
"0","nosmiles","( c )","US039741577"
"0","nosmiles","( c )","US039741579"
"0","nosmiles","ice water","US0397415710"
"0","nosmiles","thienyl","US039741535"
"0","nosmiles","thienyl","US039741535"
"0","nosmiles","C4","US039741535"
"0","nosmiles","C7","US039741535"
"0","nosmiles","C6","US039741535"
"0","nosmiles","C3","US039741535"
"0","nosmiles","C2","US039741535"
"0","nosmiles","amide","US039741535"
"0","nosmiles","Ice","US039741536"
"0","nosmiles","( a )","US039741612"
"0","nosmiles","solution","US039741614"
"0","nosmiles","amide","US039741617"
"0","nosmiles","carboxamide","US0397416112"
"0","nosmiles","ice water","US0397416123"
"0","nosmiles","crystals","US0397416123"
"0","nosmiles","ice water","US0397416125"
"0","nosmiles","ester","US039741791"
"0","nosmiles","formula II","US039741791"
"0","nosmiles","alkali-aluminum silicate","US039741791"
"0","nosmiles","ester","US039741792"
"0","nosmiles","esters","US039741793"
"0","nosmiles","N,N-dicyclohexylcarbodiimide","US039741794"
"0","nosmiles","primary alcohol","US039741794"
"0","nosmiles","evaporation-residue","US039742011"
"0","nosmiles","product","US039741951"
"0","nosmiles","CO","US039742021"
"0","nosmiles","CoCl2","US039742022"
"0","nosmiles","naphthyl-(1)-acetic acid methyl ester","US039742023"
"0","nosmiles","CoCl2","US039742023"
"0","nosmiles","CoCl2","US039742024"
"0","nosmiles","CoCl2","US039742025"
"0","nosmiles","ice","US039741766"
"0","nosmiles","ice","US039741767"
"0","nosmiles","ice","US0397417616"
"0","nosmiles","ice water","US039742001"
"0","nosmiles","diphenoxide","US039741861"
"0","nosmiles","dipotassium","US039741861"
"0","nosmiles","114g","US039741862"
"0","nosmiles","412g","US039741862"
"0","nosmiles","264g","US039741862"
"0","nosmiles","ice","US039741862"
"0","nosmiles","66g","US039741864"
"0","nosmiles","intermediate","US039741866"
"0","nosmiles","( A )","US039741866"
"0","nosmiles","ice","US039742221"
"0","nosmiles","amine","US039742231"
"0","nosmiles","mercuric chloride","US039742193"
"0","nosmiles",")- ( H )","US039741962"
"0","nosmiles","( A )","US039741962"
"0","nosmiles","( A )","US039741962"
"0","nosmiles","( F )","US039741962"
"0","nosmiles","( G )","US039741962"
"0","nosmiles","WCl6","US039741962"
"0","nosmiles","ice water","US039742123"
"0","nosmiles","ice water","US039742125"
"0","nosmiles","ice water","US039742126"
"0","nosmiles","ice water","US039742127"
"0","nosmiles","ice water","US0397421212"
"0","nosmiles","ice water","US0397421213"
"0","nosmiles","crude product","US0397421213"
"0","nosmiles","product","US039742771"
"0","nosmiles","3","US039742773"
"0","nosmiles","Sodium dihydro bis (2-methoxyethoxy) aluminate","US039742824"
"0","nosmiles","aldehyde","US039742872"
"0","nosmiles","solution","US039742841"
"0","nosmiles","464","US039742842"
"0","nosmiles","solution","US039742843"
"0","nosmiles","solution","US039742803"
"0","nosmiles","ice","US039742803"
"0","nosmiles","( a )","US039742804"
"0","nosmiles","solid","US039742804"
"0","nosmiles","monohydrate","US039742895"
"0","nosmiles","foam","US039741546"
"0","nosmiles","solution","USRE0289351"
"0","nosmiles","solids","US039753461"
"0","nosmiles","ice","US039753103"
"0","nosmiles","acetylenic carbinol","US0397531010"
"0","nosmiles","( δ )","US0397531010"
"0","nosmiles","ice water","US0397531011"
"0","nosmiles","dihydro","US0397531014"
"0","nosmiles","acetylenic ketone","US0397531014"
"0","nosmiles","epoxy","US0397531015"
"0","nosmiles","bicyclic compound","US0397531021"
"0","nosmiles","solution","US039753481"
"0","nosmiles","Methocel","US039753481"
"0","nosmiles","solution","US039753481"
"0","nosmiles","56.4","US039753571"
"0","nosmiles","45.4","US039753572"
"0","nosmiles","H+","US039753731"
"0","nosmiles","H+","US039753734"
"0","nosmiles","131","US039753651"
"0","nosmiles","tri-peptide","US039753652"
"0","nosmiles","substituted benzaldehyde","US039753801"
"0","nosmiles","ice water","US039753902"
"0","nosmiles","ice","US039753851"
"0","nosmiles","trichloroethyl 6β-phenylacetamido-penicillanate 1β-oxide","US039753852"
"0","nosmiles","ice water","US039753883"
"0","nosmiles","ice water","US039753885"
"0","nosmiles","ferrous sulphate","US039753887"
"0","nosmiles","diazo","US039753889"
"0","nosmiles","hydrated copper sulphate","US039753889"
"0","nosmiles","resultant solution","US0397538812"
"0","nosmiles","resultant solution","US0397538813"
"0","nosmiles","15g","US039753951"
"0","nosmiles","40g","US039753952"
"0","nosmiles","50g","US039753952"
"0","nosmiles","11g","US039753952"
"0","nosmiles","ice water","US039753981"
"0","nosmiles","17","US039753751"
"0","nosmiles","25.8","US039753752"
"0","nosmiles","50","US039753756"
"0","nosmiles","ice water","US0397537513"
"0","nosmiles","80","US0397537517"
"0","nosmiles","10","US0397537518"
