"source","target","role"
"COC1=CC=C(C(=O)Cl)C=C1","US06268370B12","reactant"
"C(C)(C)NC(C)C","US06268370B13","reactant"
"C(CCC)[Li]","US06268370B13","reactant"
"COC1=CC=C(C(=O)N(CC2=CC=NC=C2)C)C=C1","US06268370B13","reactant"
"C(C1=CC=CC=C1)#N","US06268370B13","reactant"
"[NH4+].[Cl-]","US06268370B13","reactant"
"C(#N)C1=CC=C(C=C1)C=1N(C(=C(N1)C1=CC=CC=C1)C1=CC=NC=C1)C","US06268370B14","reactant"
"[H-].[H-].[H-].[H-].[Li+].[Al+3]","US06268370B14","reactant"
"[OH-].[Na+]","US06268370B14","reactant"
"NCC1=CC=C(C=C1)C=1N(C(=C(N1)C1=CC=CC=C1)C1=CC=NC=C1)C","US06268370B15","reactant"
"C(C)(=O)OC(C)=O","US06268370B15","reactant"
"Cl.COCN","US06268370B16","reactant"
"C(C)N(CC)CC","US06268370B16","reactant"
"FC1=CC=C(C(=O)Cl)C=C1","US06268370B16","reactant"
"O","US06268370B16","reactant"
"ON=C(C(=O)C1=CC=CC=C1)C1=CC=NC=C1","US06268370B17","reactant"
"FC1(CC=NC=C1)CC(=O)C1=CC=CC=C1","US06268370B17","reactant"
"C(#N)C1=CC=C(C=C1)C=1NC(=C(N1)C1=CC=C(C=C1)F)C1=CC=NC=C1","US06268370B18","reactant"
"[H-].[H-].[H-].[H-].[Li+].[Al+3]","US06268370B18","reactant"
"[H-].[H-].[H-].[H-].[Li+].[Al+3]","US06268370B18","reactant"
"[OH-].[Na+]","US06268370B18","reactant"
"C(C)(C)(C)[Si](OCC1=CC=NC=C1)(C)C","US06268370B19","reactant"
"C(C)(C)[N-]C(C)C.[Li+]","US06268370B19","reactant"
"FC1=CC=C(C=O)C=C1","US06268370B19","reactant"
"C1CCOC1","US06268370B19","reactant"
"C1CCOC1","US06268370B19","reactant"
"FC1=CC=C(C=C1)C(CC1=CC=NC=C1)(O)O","US06268370B110","reactant"
"C(C(=O)Cl)(=O)Cl","US06268370B110","reactant"
"FC1=CC=C(C=C1)C=1N=C(NC1C1=CC=NC=C1)C1=CC=C(C=C1)S(=O)C","US06268370B112","reactant"
"Cl.O","US06268370B112","reactant"
"[O-][Mn](=O)(=O)=O.[K+]","US06268370B112","reactant"
"[O-][Mn](=O)(=O)=O.[K+]","US06268370B112","reactant"
"[O-]S(=O)[O-].[Na+].[Na+]","US06268370B112","reactant"
"Cl","US06268370B112","reactant"
"[OH-].[Na+]","US06268370B112","reactant"
"C(CO)(=O)OC","US06268370B114","reactant"
"FC(F)(F)S(=O)(=O)O","US06268370B114","reactant"
"ClC(C(OCC1=CC=CC=C1)=N)(Cl)Cl","US06268370B114","reactant"
"C(=O)(O)[O-].[Na+]","US06268370B114","reactant"
"FC1=CC=C(C=C1)C=1N=C(NC1C1=CC=NC=C1)C1=CC=C(C(=O)O)C=C1","US06268370B116","reactant"
"C(=O)(N1C=NC=C1)N1C=NC=C1","US06268370B116","reactant"
"CN(C(CO)=O)C","US06268370B116","reactant"
"O","US06268370B116","reactant"
"NC1=CC=C(C=C1)C=1NC(=C(N1)C1=CC=C(C=C1)F)C1=CC=NC=C1","US06268370B118","reactant"
"C(C)N(CC)CC","US06268370B118","reactant"
"CS(=O)(=O)Cl","US06268370B118","reactant"
"C(=O)(O)[O-].[Na+]","US06268370B118","reactant"
"C(C1=CC=CC=C1)(=O)OC(C1=CC=NC=C1)C#N","US06268370B119","reactant"
"COC1=CC=C(C(=O)Cl)C=C1","US06268370B119","reactant"
"Cl.C(C1=CC=CC=C1)ON","US06268370B121","reactant"
"C[Al](C)C","US06268370B121","reactant"
"FC1=CC=C(C=C1)C=1N=C(NC1C1=CC=NC=C1)C1=CC=C(C(=O)OCC)C=C1","US06268370B121","reactant"
"CO.C(Cl)(Cl)Cl","US06268370B121","reactant"
"C(#N)C1=CC=C(C=C1)C=1NC(=C(N1)C1=CC=C(C=C1)F)C1=CC=NC=C1","US06268370B122","reactant"
"C(=O)([O-])[O-].[K+].[K+]","US06268370B122","reactant"
"Cl.NO","US06268370B122","reactant"
"CSC=1C=C(C=CC1)C(CC1=CC=NC=C1)O","US06268370B127","reactant"
"[Cr](=O)(=O)([O-])O[Cr](=O)(=O)[O-].[NH+]1=CC=CC=C1.[NH+]1=CC=CC=C1","US06268370B127","reactant"
"C(C(=O)Cl)(=O)Cl","US06268370B128","reactant"
"CN1CCN(CC1)S(=O)(=O)NC1=CC=C(CO)C=C1","US06268370B128","reactant"
"C(C)N(CC)CC","US06268370B128","reactant"
"CS(=O)(=O)NCC1=CC=C(C(=O)OC)C=C1","US06268370B135","reactant"
"[H-].[H-].[H-].[H-].[Li+].[Al+3]","US06268370B135","reactant"
"CO.C(Cl)(Cl)Cl","US06268370B135","reactant"
"C(#N)C1=CC=C(C=C1)C=1NC(=C(N1)C1=CC=C(C=C1)F)C1=CC=NC=C1","US06268370B137","reactant"
"[H-].[H-].[H-].[H-].[Li+].[Al+3]","US06268370B137","reactant"
"[H-].[H-].[H-].[H-].[Li+].[Al+3]","US06268370B137","reactant"
"[OH-].[Na+]","US06268370B137","reactant"
"NCC1=CC=C(C=C1)C=1NC(=C(N1)C1=CC=CC=C1)C1=CC=NC=C1","US06268370B138","reactant"
"OC(=O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12.ON1C(CCC1=O)=O","US06268370B138","reactant"
"OP(O)(=O)OP(=O)(O)O.N1=C(N)N=C(N)N=C1N","US06268494B11","reactant"
"N1=C(N)N=C(N)N=C1N","US06268494B11","reactant"
"Cl","US06268494B11","reactant"
"[O-]P([O-])(=O)OP(=O)([O-])[O-].[Na+].[Na+].[Na+].[Na+]","US06268494B12","reactant"
"N1=C(N)N=C(N)N=C1N","US06268494B12","reactant"
"[O-]P([O-])(=O)OP(=O)([O-])[O-].[Na+].[Na+].[Na+].[Na+]","US06268494B12","reactant"
"P(=O)(O)(O)OP(=O)(O)O","US06268494B12","reactant"
"N1=C(N)N=C(N)N=C1N","US06268494B12","reactant"
"CN(C1=C(CC=2C=C3C(=CC12)C(CCC3(C)C)(C)C)C)C","US06268444B11","reactant"
"[Li]CCCC","US06268444B11","reactant"
"C1C=C(C2=CC=CC=C12)N1CCCCC1","US06268444B13","reactant"
"[Li]CCCC","US06268444B13","reactant"
"[Li]CCCC","US06268444B13","reactant"
"BrC[Si](C)(C)Cl","US06268444B14","reactant"
"C(C)(C)(C)N","US06268444B14","reactant"
"CC=1CC2=CC=CC=C2C1N1CCCC1","US06268444B15","reactant"
"[Li]CCCC","US06268444B15","reactant"
"Cl[Si](C)(C)Cl","US06268444B16","reactant"
"C1(CCCCC1)[NH-].[Li+]","US06268444B16","reactant"
"CCCCCC","US06268444B16","reactant"
"[CH-]1C=CC2=CC=CC=C12.[Li+]","US06268444B18","reactant"
"CCOCC","US06268444B18","reactant"
"C1(=CC=CC=C1)P(Cl)C1=CC=CC=C1","US06268444B18","reactant"
"C1(C=CC2=CC=CC=C12)P(C1=CC=CC=C1)C1=CC=CC=C1","US06268444B19","reactant"
"[Li]CCCC","US06268444B19","reactant"
"C1(=CC=CC=C1)P(C1(C=CC2=CC=CC=C12)[Li])C1=CC=CC=C1","US06268444B110","reactant"
"CC(C)(C)N[Si](C)(C)Cl","US06268444B110","reactant"
"C1(CCC2=CC=CC=C12)=O","US06268444B111","reactant"
"N1CCCC1","US06268444B111","reactant"
"CN(C1=CCC2=CC=CC=C12)C","US06268444B112","reactant"
"[Li]CCCC","US06268444B112","reactant"
"[Li]CCCC","US06268444B112","reactant"
"C1(CCC2=CC=CC=C12)=O","US06268444B113","reactant"
"CNC1=CC=CC=C1","US06268444B113","reactant"
"C1(=CC=C(C=C1)S(=O)(=O)O)C","US06268444B113","reactant"
"CN(C1=CC(C2=CC=CC=C12)[Li])C1=CC=CC=C1","US06268444B115","reactant"
"C(C)(C)(C)N[Si](C)(C)Cl","US06268444B115","reactant"
"N1(CCCC1)C1(C=CC2=CC=CC=C12)[Li]","US06268444B116","reactant"
"[Si](C)(C)(Cl)Cl","US06268444B116","reactant"
"[N+](=O)([O-])C1=C(C=CC=C1)N=C=O","US06268496B11","reactant"
"NC1=CC=CC=C1","US06268496B11","reactant"
"CCCCCC","US06268496B11","reactant"
"[N+](=O)([O-])C1=C(C(=O)OCC)C=CC(=C1)C(=O)OCC","US06268496B12","reactant"
"[OH-].[Na+]","US06268496B12","reactant"
"Cl","US06268496B12","reactant"
"C1(=CC=CC=C1)P(=O)(C1=CC=CC=C1)N=[N+]=[N-]","US06268496B13","reactant"
"C(C)OC(C1=CC(=C(C=C1)C(=O)O)[N+](=O)[O-])=O","US06268496B13","reactant"
"C(C)N(CC)CC","US06268496B13","reactant"
"NC1=CC=CC=C1","US06268496B13","reactant"
"C1(=CC=CC=C1)C","US06268496B13","reactant"
"C1(=CC=CC=C1)C","US06268496B13","reactant"
"[N+](=O)([O-])C1=C(C=CC=C1)NC(=O)NC1=CC=CC=C1","US06268496B14","reactant"
"ClCC(=O)Cl","US06268496B14","reactant"
"COC1=CC=C(C=C1)N1C(N2C(=CNC3=CC=CC=C23)C1=O)=O","US06268496B15","reactant"
"BrBr","US06268496B15","reactant"
"C(C)(=O)O","US06268496B15","reactant"
"CO.C(Cl)Cl","US06268496B15","reactant"
"OC1=C2N(C3=CC=CC=C3N1)C(N(C2=O)C2=CC=C(C=C2)OCC)=O","US06268496B16","reactant"
"P(=O)(Cl)(Cl)Cl","US06268496B16","reactant"
"N","US06268496B17","reactant"
"ClC1=C2N(C3=CC=CC=C3N1)C(N(C2=O)C2=CC=C(C=C2)OCC)=O","US06268496B17","reactant"
"C(C)(=O)OC1=CC=C(C=C1)N1C(N2C(=CNC3=CC=CC=C23)C1=O)=O","US06268496B18","reactant"
"Cl","US06268496B18","reactant"
"C(C)OC1=CC=C(C=C1)N1C(N2C(=CNC3=CC=CC=C23)C1=O)=O","US06268496B19","reactant"
"COC(N(C)C)OC","US06268496B19","reactant"
"COC1=CC2=C(NC(=N2)S(=O)CC2=NC=C(C(=C2C)OC)C)C=C1","US06268502B11","reactant"
"N1=C(C=CC=C1)CS(=O)C=1NC2=C(N1)C=CC=C2","US06268502B11","reactant"
"N1=C(C=CC=C1)CSC=1NC2=C(N1)C=CC=C2","US06268502B11","reactant"
"ClC=1C=C(C(=O)OO)C=CC1","US06268502B11","reactant"
"COC1=CC2=C(N=C(N2)SCC2=NC=C(C(=C2C)OC)C)C=C1","US06268502B12","reactant"
"ClC=1C=C(C(=O)OO)C=CC1","US06268502B12","reactant"
"N1=C(C=CC=C1)C1=CC=C(C=O)C=C1","US06268503B11","reactant"
"C(NN)(=O)OC(C)(C)C","US06268503B11","reactant"
"C1(=CC=C(C=C1)C1=NC=CC=C1)C","US06268503B12","reactant"
"C(C)(C)(C)OC(=O)NN=CC1=CC=C(C=C1)C1=NC=CC=C1","US06268503B12","reactant"
"N1=C(C=CC=C1)C1=CC=C(C=NN)C=C1","US06268503B12","reactant"
"C(=O)(OC(C)(C)C)OC(=O)OC(C)(C)C","US06268503B12","reactant"
"O.NN","US06268503B13","reactant"
"N1=C(C=CC=C1)C1=CC=C(C=O)C=C1","US06268503B13","reactant"
"N1=C(C=CC=C1)C1=CC=C(C=NN)C=C1","US06268503B14","reactant"
"[OH-].[Na+]","US06268503B14","reactant"
"C(=O)(OC(C)(C)C)OC(=O)OC(C)(C)C","US06268503B14","reactant"
"ClC1=CC(=C(C=C1)N1N=C(N(C1=O)C(F)F)C)F","US06268506B11","reactant"
"IN1C(CCC1=O)=O","US06268506B11","reactant"
"ClC1=CC(=C(C=C1)N1N=C(N(C1=O)C(F)F)C)F","US06268506B13","reactant"
"BrN1C(CCC1=O)=O","US06268506B13","reactant"
"ClC1=CC(=C(C=C1I)N1N=C(N(C1=O)C(F)F)C)F","US06268506B14","reactant"
"OC(C(C(=O)OCC)=C)C","US06268506B14","reactant"
"C(CCC)N(CCCC)CCCC","US06268506B14","reactant"
"N1N=NC=C1","US06268506B14","reactant"
"ClC1=CC(=C(C=C1I)N1N=C(N(C1=O)C(F)F)C)F","US06268506B15","reactant"
"OC(C(C(=O)OCC)=C)C","US06268506B15","reactant"
"C(CCC)N(CCCC)CCCC","US06268506B15","reactant"
"ClC1=CC(=C(C=C1I)N1N=C(N(C1=O)C(F)F)C)F","US06268506B16","reactant"
"OC(C(C(=O)OCC)=C)C","US06268506B16","reactant"
"C(CCC)N(CCCC)CCCC","US06268506B16","reactant"
"OC1=CC=C(CO)C=C1","US06268504B13","reactant"
"Cl.ClCCN1CCCCC1","US06268504B13","reactant"
"C(=O)([O-])[O-].[K+].[K+]","US06268504B13","reactant"
"N1(CCCCC1)CCOC1=CC=C(CO)C=C1","US06268504B14","reactant"
"S(=O)(Cl)Cl","US06268504B14","reactant"
"C(C=1C(N)=CC=CC1)(=O)OC","US06268504B15","reactant"
"N1=CC=CC=C1","US06268504B15","reactant"
"COC1=CC=C(C=C1)S(=O)(=O)Cl","US06268504B15","reactant"
"COC1=CC=C(C=C1)S","US06268504B16","reactant"
"C(=O)([O-])[O-].[K+].[K+]","US06268504B16","reactant"
"BrC(C(=O)OCC)C","US06268504B16","reactant"
"C(C)OC(C(C)S(=O)(=O)C1=CC=C(C=C1)OC)=O","US06268504B17","reactant"
"N1(CCCCC1)CCOC1=CC=C(CCl)C=C1","US06268504B17","reactant"
"C(=O)([O-])[O-].[K+].[K+]","US06268504B17","reactant"
"C1COCCOCCOCCOCCOCCO1","US06268504B17","reactant"
"BrCC(=O)OCC","US06268507B11","reactant"
"CSC","US06268507B11","reactant"
"[Br-].C(=O)(OCC)C[S+](C)C","US06268507B12","reactant"
"N12CCCCCC2=NCCC1","US06268507B12","reactant"
"C1(C=CCC1)=O","US06268507B12","reactant"
"Cl.[Cl-].[Na+]","US06268507B12","reactant"
"C(C(=C)CC(=O)O)(=O)O","US06268511B11","reactant"
"C(C1=CC=CC=C1)(=O)Cl","US06268511B11","reactant"
"BrC1=CC=C(C=O)C=C1","US06268513B11","reactant"
"C(CO)O","US06268513B11","reactant"
"C[Si]([N-][Si](C)(C)C)(C)C.[Li+]","US06268515B11","reactant"
"O[C@H]1CC(=O)OC1","US06268515B11","reactant"
"C(C1=CC=CC=C1)Br","US06268515B11","reactant"
"[Cl-].[NH4+]","US06268515B11","reactant"
"C[Si]([N-][Si](C)(C)C)(C)C.[Li+]","US06268515B12","reactant"
"O[C@H]1CC(=O)OC1","US06268515B12","reactant"
"C(C=C)Cl","US06268515B12","reactant"
"CN1C(N(CC1)C)=O","US06268515B12","reactant"
"[Cl-].[NH4+]","US06268515B12","reactant"
"C(C)(C)NC(C)C","US06268515B13","reactant"
"O[C@H]1CC(=O)OC1","US06268515B13","reactant"
"C(C1=CC=CC=C1)Br","US06268515B13","reactant"
"CN1C(N(CC1)C)=O","US06268515B13","reactant"
"[Cl-].[NH4+]","US06268515B13","reactant"
"N\C(=C/C#N)\C","US06268509B11","reactant"
"ClC1=C(C(=CC(=C1)C(F)(F)F)Cl)NN","US06268509B11","reactant"
"S(O)(O)(=O)=O","US06268509B11","reactant"
"S(O)(O)(=O)=O","US06268509B11","reactant"
"CC(CC(C)=O)=O","US06268509B12","reactant"
"ClC1=C(C(=CC(=C1)C(F)(F)F)Cl)NN","US06268509B12","reactant"
"C(C)(=O)O","US06268509B12","reactant"
"IN1C(CCC1=O)=O","US06268509B16","reactant"
"NC1=CC(=NN1C1=C(C=C(C=C1Cl)Cl)Cl)C#N","US06268509B16","reactant"
"C(C=1C(O)=CC=CC1)=N[C@@H](C(O)(C1=C(C=CC=C1)OC)C1=C(C=CC=C1)OC)C","US06268525B12","reactant"
"CC(C)=CC=C(C)C","US06268525B12","reactant"
"C1(=CC=CC=C1)NN","US06268525B12","reactant"
"[N+](=[N-])=CC(=O)OCC","US06268525B12","reactant"
"[N+](=[N-])=CC(=O)OCC","US06268525B12","reactant"
"C(C=1C(O)=CC=CC1)=N[C@@H](C(O)(C1=CC=CC=C1)C1=CC=CC=C1)C","US06268525B14","reactant"
"CC(C)=CC=C(C)C","US06268525B14","reactant"
"C1(=CC=CC=C1)NN","US06268525B14","reactant"
"[N+](=[N-])=CC(=O)OCC","US06268525B14","reactant"
"C1=CC(=CC=C1C2=CC=C(C=C2)O)O","US06268532B11","reactant"
"[OH-].[K+]","US06268532B11","reactant"
"BrC(C(Br)(F)F)(F)F","US06268532B11","reactant"
"OC1=CC(=CC=C1)O","US06268532B13","reactant"
"[OH-].[K+].O","US06268532B13","reactant"
"BrC(C(Br)(F)F)(F)F","US06268532B13","reactant"
"BrC(C(OC1=CC(=CC=C1)OC(C(Br)(F)F)(F)F)(F)F)(F)F","US06268532B14","reactant"
"ClS(=O)(=O)O","US06268532B14","reactant"
"Cl","US06268532B14","reactant"
"BrC(C(OC1=C(C=CC(=C1)OC(C(Br)(F)F)(F)F)S(=O)(=O)F)(F)F)(F)F","US06268532B15","reactant"
"C(C1=CC=CC=C1)#N","US06268532B15","reactant"
"BrC(C(OC=1C=C(C=C(C1)OC(C(Br)(F)F)(F)F)S(=O)(=O)F)(F)F)(F)F","US06268532B16","reactant"
"C(C)#N","US06268532B16","reactant"
"C1O[C@H]2[C@@H](O[C@@]1([C@H]2O)CO)N2C(=O)NC(=O)C=C2","US06268490B11","reactant"
"COC1=CC=C(C(C2=CC=C(C=C2)OC)(C2=CC=CC=C2)Cl)C=C1","US06268490B11","reactant"
"C([O-])(O)=O.[Na+]","US06268490B11","reactant"
"C([O-])([O-])=O.[K+].[K+]","US06268490B12","reactant"
"O","US06268490B12","reactant"
"CO","US06268490B12","reactant"
"C(C)(=O)O[C@H]1[C@@H](O[C@@]([C@H]1OCC1=CC=CC=C1)(CO[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C(C)(C)C)COS(=O)(=O)C1=CC=C(C=C1)C)N1C(=O)NC(=O)C(=C1)C","US06268490B12","reactant"
"C[Si](C)(C)[N-][Si](C)(C)C.[Na+]","US06268490B13","reactant"
"C(C1=CC=CC=C1)O[C@H]1[C@H]([C@@H](O[C@@]1(CO[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C(C)(C)C)COS(=O)(=O)C1=CC=C(C=C1)C)N1C(=O)NC(=O)C(=C1)C)O","US06268490B13","reactant"
"C([O-])(O)=O.[Na+]","US06268490B13","reactant"
"[F-].C(CCC)[N+](CCCC)(CCCC)CCCC","US06268490B14","reactant"
"C(C1=CC=CC=C1)O[C@H]1[C@@H]2[C@@H](O[C@@]1(CO[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C(C)(C)C)CO2)N2C(=O)NC(=O)C(=C2)C","US06268490B14","reactant"
"C(C)(=O)O[C@H]1[C@@H](O[C@@]([C@H]1OCC1=CC=CC=C1)(CO[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C(C)(C)C)COS(=O)(=O)C1=CC=C(C=C1)C)N1C=NC=2C(NC(C3=CC=CC=C3)=O)=NC=NC12","US06268490B15","reactant"
"C([O-])([O-])=O.[K+].[K+]","US06268490B15","reactant"
"Cl","US06268490B15","reactant"
"C[Si](C)(C)[N-][Si](C)(C)C.[Na+]","US06268490B16","reactant"
"C(C1=CC=CC=C1)O[C@H]1[C@H]([C@@H](O[C@@]1(CO[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C(C)(C)C)COS(=O)(=O)C1=CC=C(C=C1)C)N1C=NC=2C(NC(C3=CC=CC=C3)=O)=NC=NC12)O","US06268490B16","reactant"
"C([O-])(O)=O.[Na+]","US06268490B16","reactant"
"[F-].C(CCC)[N+](CCCC)(CCCC)CCCC","US06268490B17","reactant"
"C(C1=CC=CC=C1)O[C@H]1[C@@H]2[C@@H](O[C@@]1(CO[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C(C)(C)C)CO2)N2C=NC=1C(NCC3=CC=CC=C3)=NC=NC21","US06268490B17","reactant"
"O1CCCC1","US06268490B17","reactant"
"C(C)(=O)O[C@H]1[C@@H](O[C@@]([C@H]1OCC1=CC=CC=C1)(CO[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C(C)(C)C)COS(=O)(=O)C1=CC=C(C=C1)C)N1C=NC=2C(=O)NC(NC(C(C)C)=O)=NC12","US06268490B18","reactant"
"C([O-])([O-])=O.[K+].[K+]","US06268490B18","reactant"
"Cl","US06268490B18","reactant"
"C[Si](C)(C)[N-][Si](C)(C)C.[Na+]","US06268490B19","reactant"
"C(C1=CC=CC=C1)O[C@H]1[C@H]([C@@H](O[C@@]1(CO[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C(C)(C)C)COS(=O)(=O)C1=CC=C(C=C1)C)N1C=NC=2C(=O)NC(NC(C(C)C)=O)=NC12)O","US06268490B19","reactant"
"C([O-])(O)=O.[Na+]","US06268490B19","reactant"
"[F-].C(CCC)[N+](CCCC)(CCCC)CCCC","US06268490B110","reactant"
"C(C1=CC=CC=C1)O[C@H]1[C@@H]2[C@@H](O[C@@]1(CO[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C(C)(C)C)CO2)N2C=NC=1C(=O)NC(NC(C(C)C)=O)=NC21","US06268490B110","reactant"
"C([O-])([O-])=O.[K+].[K+]","US06268520B11","reactant"
"COC=1C=C(C=C(C1OC)OC)C(C(=O)O)=C","US06268520B11","reactant"
"C","US06268520B11","reactant"
"[H][H]","US06268520B11","reactant"
"C(C(=O)Cl)(=O)Cl","US06268520B12","reactant"
"COC=1C=C(C=C(C1OC)OC)CCC(=O)C1C(CCC1)=O","US06268520B12","reactant"
"OC1=CC2=C(C=3CCCC3C(CC2)=O)C(=C1O)O","US06268520B13","reactant"
"COB(OC)OC","US06268520B13","reactant"
"S(=O)(=O)(C1=CC=C(C)C=C1)Cl","US06268520B13","reactant"
"Cl","US06268520B13","reactant"
"COC=1C(=CC2=C(C=3CCCC3C(CC2)NC(C)C2=CC=CC=C2)C1OC)O","US06268520B14","reactant"
"CO","US06268520B14","reactant"
"C(C)(=O)O","US06268520B14","reactant"
"C","US06268520B14","reactant"
"COC=1C(=CC2=C(C=3CCCC3C(CC2)N2C(C3=CC=CC=C3C2=O)=O)C1OC)OS(=O)(=O)C1=CC=C(C=C1)C","US06268520B15","reactant"
"C(C)(C)(C)OC(=O)N1C[C@@H]([C@H]([C@@H](C1)OCC)C1=CC=C(C=C1)O)O","US06268499B11","reactant"
"BrC=1C=C(C=CC1)COCCC","US06268499B11","reactant"
"C([O-])([O-])=O.[K+].[K+]","US06268499B11","reactant"
"C(C)(C)(C)OC(=O)N1C[C@@H]([C@H]([C@@H](C1)OCC)C1=CC=C(C=C1)OCCCOCC1=CC=CC=C1)O","US06268499B12","reactant"
"BrCC1=CC2=CC=CC=C2C=C1","US06268499B12","reactant"
"[H-].[Na+]","US06268499B12","reactant"
"C(C)(C)(C)OC(=O)N1C[C@@H]([C@H]([C@@H](C1)OCC)C1=CC=C(C=C1)OCCCOCC1=CC=CC=C1)OCC1=CC2=CC=CC=C2C=C1","US06268499B13","reactant"
"Cl","US06268499B13","reactant"
"BrC1=CC=C(C=C1)O","US06268499B15","reactant"
"C(=O)([O-])[O-].[K+].[K+]","US06268499B15","reactant"
"C(C1=CC=CC=C1)Cl","US06268499B15","reactant"
"[Mg]","US06268499B17","reactant"
"CI","US06268499B17","reactant"
"CC(=O)C1=CC=C(C=C1)OCC2=CC=CC=C2","US06268499B17","reactant"
"[Cl-].[NH4+]","US06268499B17","reactant"
"C1(=CC=CC=C1)[C@@H](C)N","US06268499B18","reactant"
"Cl","US06268499B18","reactant"
"C(C)(C)(C)OC","US06268499B18","reactant"
"C(C)O[C@H]1[C@@H]([C@H](CNC1)O)C1=CC=C(C=C1)O","US06268499B111","reactant"
"C(C)(C)(C)OC(=O)OC(=O)OC(C)(C)C","US06268499B111","reactant"
"C(O)([O-])=O.[Na+]","US06268499B111","reactant"
"[OH-].[Na+]","US06268499B111","reactant"
"C(CC(O)(C(=O)O)CC(=O)O)(=O)O","US06268499B111","reactant"
"C(C)(C)(C)OC(=O)N1C[C@@H]([C@H]([C@@H](C1)OCC)C1=CC=C(C=C1)O)O","US06268499B112","reactant"
"BrC=1C=C(C=CC1)COCCC","US06268499B112","reactant"
"C([O-])([O-])=O.[K+].[K+]","US06268499B112","reactant"
"C(C)(C)(C)OC(=O)N1C[C@@H]([C@H]([C@@H](C1)OCC)C1=CC=C(C=C1)OCCCOCC1=CC=CC=C1)O","US06268499B113","reactant"
"BrCC1=CC2=CC=CC=C2C=C1","US06268499B113","reactant"
"[H-].[Na+]","US06268499B113","reactant"
"C(C)(C)(C)OC(=O)N1C[C@@H]([C@H]([C@@H](C1)OCC)C1=CC=C(C=C1)OCCCOCC1=CC=CC=C1)OCC1=CC2=CC=CC=C2C=C1","US06268499B114","reactant"
"Cl","US06268499B114","reactant"
"C=O","US06268518B11","reactant"
"CC1=C2C=CCC2=C(C=C1)C","US06268518B11","reactant"
"CC[O-].[Na+]","US06268518B11","reactant"
"Cl","US06268518B11","reactant"
"C=O","US06268518B13","reactant"
"C1C=CC2=CC=CC=C12","US06268518B13","reactant"
"CC[O-].[Na+]","US06268518B13","reactant"
"Cl","US06268518B13","reactant"
"ClC=1C=C(C=CC1Cl)[C@H]1C[C@H](C2=CC=CC=C12)O","US06268535B12","reactant"
"C(C)N(CC)CC","US06268535B12","reactant"
"CS(=O)(=O)Cl","US06268535B12","reactant"
"ClC=1C=C(C=CC1Cl)[C@H]1C[C@H](C2=CC=CC=C12)O","US06268535B12","reactant"
"CNC","US06268535B12","reactant"
"ClC=1C=C(C=CC1Cl)[C@H]1C[C@H](C2=CC=CC=C12)O","US06268535B12","reactant"
"CN(C)[C@@H]1C[C@H](C2=CC=CC=C12)C1=CC(=C(C=C1)Cl)Cl","US06268535B12","reactant"
"CN(C)[C@@H]1C[C@H](C2=CC=CC=C12)C1=CC(=C(C=C1)Cl)Cl","US06268535B13","reactant"
"C(\C=C/C(=O)O)(=O)O","US06268535B13","reactant"
"CN(C)[C@@H]1C[C@H](C2=CC=CC=C12)C1=CC(=C(C=C1)Cl)Cl","US06268535B13","reactant"
"[N+](=O)([O-])C1=CC=C(CCl)C=C1","US06268354B11","reactant"
"N1CCCCC1","US06268354B11","reactant"
"O","US06268354B11","reactant"
"[N+](=O)([O-])C1=CC=C(CN2CCCCC2)C=C1","US06268354B12","reactant"
"COC1=CC=C2CCCC(C2=C1)=O","US06268354B13","reactant"
"[Cl-].[Al+3].[Cl-].[Cl-]","US06268354B13","reactant"
"Cl","US06268354B13","reactant"
"C[O-].[Na+]","US06268354B15","reactant"
"C(OC)(OC)=O","US06268354B15","reactant"
"C1(=CC=CC=C1)C1=CC=C2CCCC(C2=C1)=O","US06268354B15","reactant"
"Cl","US06268354B15","reactant"
"B.[Na]","US06268354B15","reactant"
"[N+](=O)([O-])C1=CC=C(CBr)C=C1","US06268354B16","reactant"
"N1CCOCC1","US06268354B16","reactant"
"O","US06268354B16","reactant"
"[N+](=O)([O-])C1=CC=C(CN2CCOCC2)C=C1","US06268354B17","reactant"
"[N+](=O)([O-])C1=CC=C(CBr)C=C1","US06268354B18","reactant"
"N1CCCC1","US06268354B18","reactant"
"O","US06268354B18","reactant"
"[N+](=O)([O-])C1=CC=C(CN2CCCC2)C=C1","US06268354B19","reactant"
"[N+](=O)([O-])C1=CC=C(CBr)C=C1","US06268354B110","reactant"
"CNC","US06268354B110","reactant"
"O","US06268354B110","reactant"
"CN(CC1=CC=C(C=C1)[N+](=O)[O-])C","US06268354B111","reactant"
"[N+](=O)([O-])C=1C=C(CCl)C=CC1","US06268354B112","reactant"
"N1CCCCC1","US06268354B112","reactant"
"O","US06268354B112","reactant"
"[N+](=O)([O-])C=1C=C(CN2CCCCC2)C=CC1","US06268354B113","reactant"
